DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
04/30/2012;15:00:01;43;6768.77;6770.53;6767.78;6771.48
04/30/2012;15:01:01;42;6770.2;6770.61;6769.91;6773.48
04/30/2012;15:02:01;39;6771.53;6769.8;6769.1;6772.14
04/30/2012;15:03:01;45;6769.6;6771.97;6769.6;6773.11
04/30/2012;15:04:01;40;6772.04;6774.88;6772.02;6775.42
04/30/2012;15:05:01;38;6774.98;6775.94;6774.02;6778.6
04/30/2012;15:06:01;38;6775.84;6774.09;6773.7;6777.62
04/30/2012;15:07:01;41;6773.64;6772.35;6771.21;6773.72
04/30/2012;15:08:01;36;6772.27;6774.94;6772.27;6775.57
04/30/2012;15:09:01;44;6774.8;6777.27;6774.7;6778.9
04/30/2012;15:10:01;47;6777.43;6777.32;6776.27;6777.71
04/30/2012;15:11:01;45;6777.34;6778.91;6777.07;6779.99
04/30/2012;15:12:01;39;6777.84;6776.76;6776.19;6777.84
04/30/2012;15:13:01;35;6776.65;6775.65;6775.61;6776.85
04/30/2012;15:14:01;47;6775.98;6776.38;6773.85;6777.83
04/30/2012;15:15:01;43;6776.2;6777.16;6773.53;6777.18
04/30/2012;15:16:01;46;6777.26;6775;6774.99;6777.51
04/30/2012;15:17:01;50;6775.09;6772.55;6771.96;6776.25
04/30/2012;15:18:01;44;6772.38;6771.91;6771.6;6774.2
04/30/2012;15:19:01;46;6771.85;6773.04;6771.07;6773.6
04/30/2012;15:20:01;49;6772.88;6776.97;6771.88;6776.97
04/30/2012;15:21:01;45;6777.09;6777.38;6776.59;6777.58
04/30/2012;15:22:01;51;6776.43;6773.41;6773.23;6776.43
04/30/2012;15:23:01;46;6773.44;6775.41;6772.81;6775.48
04/30/2012;15:24:01;51;6775.42;6771.22;6770.88;6775.55
04/30/2012;15:25:01;49;6771.23;6771.13;6771.13;6772.35
04/30/2012;15:26:01;53;6771.14;6763.34;6763.34;6771.14
04/30/2012;15:27:01;51;6762.95;6765.71;6761.33;6765.71
04/30/2012;15:28:01;53;6765.73;6769.87;6765.73;6771.06
04/30/2012;15:29:01;53;6769.39;6766.24;6765.85;6772.06
04/30/2012;15:30:01;2;6767.01;6768.18;6767.01;6768.18
04/30/2012;15:35:01;22;6767.25;6761.19;6761.19;6767.73
05/02/2012;07:03:01;60;6861.3;6872.2;6859.43;6875.87
05/02/2012;07:04:01;60;6872.13;6864.97;6864.38;6872.13
05/02/2012;07:05:01;58;6865.54;6863.39;6862.14;6867.83
05/02/2012;07:06:01;60;6863.38;6858.97;6858.11;6865.85
05/02/2012;07:07:01;56;6859.46;6859.94;6856.97;6860.21
05/02/2012;07:08:01;51;6860.06;6861.07;6857.95;6861.33
05/02/2012;07:09:01;53;6860.79;6857.64;6857.61;6862.33
05/02/2012;07:10:01;52;6857.6;6857.94;6856.54;6858.8
05/02/2012;07:11:01;53;6857.95;6858.76;6856.09;6860.08
05/02/2012;07:12:01;51;6859.04;6858.75;6858.56;6860.74
05/02/2012;07:13:01;58;6858.67;6854.78;6852.74;6858.67
05/02/2012;07:14:01;53;6855.07;6859.11;6854.72;6860.37
05/02/2012;07:15:01;54;6859.45;6864.7;6859.45;6866.78
05/02/2012;07:16:01;44;6864.4;6866.85;6863.06;6866.96
05/02/2012;07:17:01;48;6866.82;6865.4;6865.4;6867.11
05/02/2012;07:18:01;54;6865.18;6860.91;6860.55;6865.18
05/02/2012;07:19:01;50;6861.08;6862.96;6860.86;6864.84
05/02/2012;07:20:01;52;6863.17;6857.51;6857.38;6863.33
05/02/2012;07:21:01;49;6857.5;6855.46;6853.5;6857.65
05/02/2012;07:22:01;52;6855.81;6853.05;6853;6857.72
05/02/2012;07:23:01;51;6851.33;6848.31;6847.93;6852.31
05/02/2012;07:24:01;47;6848.5;6847.36;6846.8;6849.77
05/02/2012;07:25:01;49;6846.91;6847.88;6845.81;6848.04
05/02/2012;07:26:01;46;6847.99;6846.86;6846.05;6848.56
05/02/2012;07:27:01;56;6846.51;6844;6841.72;6846.67
05/02/2012;07:28:01;54;6843.52;6848.55;6843.06;6849.93
05/02/2012;07:29:01;41;6848.77;6847.04;6847.04;6849.1
05/02/2012;07:30:01;45;6847.12;6842.98;6842.98;6847.12
05/02/2012;07:31:01;46;6842.41;6847.25;6837.63;6847.25
05/02/2012;07:32:01;47;6847.94;6847.44;6846.39;6848.78
05/02/2012;07:33:01;47;6847.5;6844.25;6843.6;6847.58
05/02/2012;07:34:01;43;6844.66;6846.48;6844.28;6846.78
05/02/2012;07:35:01;40;6846.38;6852.39;6846.11;6852.7
05/02/2012;07:36:01;43;6852.37;6847.71;6847.71;6853.13
05/02/2012;07:37:01;44;6846.37;6844.87;6844.87;6846.57
05/02/2012;07:38:01;46;6845.3;6841.28;6841.09;6847.68
05/02/2012;07:39:01;40;6841.06;6842.9;6841.06;6843.54
05/02/2012;07:40:01;29;6842.85;6838.59;6838.31;6842.85
05/02/2012;07:41:01;18;6838.56;6840.52;6837.68;6840.52
05/02/2012;07:42:01;20;6841.39;6841.01;6840.15;6841.63
05/02/2012;07:43:01;50;6840.9;6828.28;6827.34;6840.95
05/02/2012;07:44:01;49;6827.57;6819.26;6819.26;6827.67
05/02/2012;07:45:01;54;6818.53;6812.68;6811.38;6818.53
05/02/2012;07:46:01;53;6812.72;6816.6;6812.72;6818.85
05/02/2012;07:47:01;55;6817.25;6806.43;6806.43;6817.44
05/02/2012;07:48:01;53;6806.58;6807.18;6805.45;6808.31
05/02/2012;07:49:01;52;6807.38;6811.75;6807.32;6813.95
05/02/2012;07:50:01;51;6811.81;6805.57;6803.08;6812.6
05/02/2012;07:51:01;56;6805.75;6804.46;6800.08;6805.75
05/02/2012;07:52:01;52;6802.96;6814.15;6802.96;6814.19
05/02/2012;07:53:01;49;6813.98;6815.83;6813.21;6815.83
05/02/2012;07:54:01;49;6815.59;6820.62;6814.95;6820.87
05/02/2012;07:55:01;46;6820.54;6807.56;6803.11;6820.54
05/02/2012;07:56:01;49;6807.01;6809.33;6804.26;6809.4
05/02/2012;07:57:01;47;6810.28;6810.33;6808.48;6811.28
05/02/2012;07:58:01;45;6810.23;6816.19;6810.11;6816.28
05/02/2012;07:59:01;40;6816.62;6817.05;6816.08;6817.83
05/02/2012;08:00:01;49;6817;6811.27;6808.16;6817
05/02/2012;08:01:01;39;6811.37;6814.59;6810.41;6814.59
05/02/2012;08:02:01;43;6814.48;6821.22;6814.48;6824.36
05/02/2012;08:03:01;43;6821.3;6821.51;6819;6821.74
05/02/2012;08:04:01;45;6821.41;6819.73;6818.71;6821.74
05/02/2012;08:05:01;42;6819.8;6815.65;6815.65;6819.8
05/02/2012;08:06:01;52;6814.59;6813.55;6811.78;6814.59
05/02/2012;08:07:01;53;6813.85;6825.6;6813.74;6827.48
05/02/2012;08:08:01;46;6825.39;6825.26;6823.24;6826.01
05/02/2012;08:09:01;42;6825.06;6828.04;6825.03;6828.87
05/02/2012;08:10:01;43;6827.96;6819.77;6819.77;6828
05/02/2012;08:11:01;44;6819.71;6824.79;6819.55;6825.95
05/02/2012;08:12:01;39;6824.72;6823.8;6823.65;6825.47
05/02/2012;08:13:01;48;6823.47;6819.5;6819.15;6823.67
05/02/2012;08:14:01;40;6819.4;6813.81;6812.92;6819.4
05/02/2012;08:15:01;28;6813.83;6815.68;6813.83;6817.84
05/02/2012;08:16:01;40;6815.65;6813.44;6813.27;6815.8
05/02/2012;08:17:01;41;6813.6;6816.42;6812.57;6816.42
05/02/2012;08:18:01;36;6816.32;6813.26;6813.26;6816.6
05/02/2012;08:19:01;36;6813.21;6812.31;6812.31;6813.89
05/02/2012;08:20:01;41;6812.41;6815.89;6811.74;6815.94
05/02/2012;08:21:01;45;6816;6820.89;6815.38;6820.89
05/02/2012;08:22:01;31;6820.92;6818.98;6817.69;6821.04
05/02/2012;08:23:01;40;6819.27;6822.18;6818.17;6822.27
05/02/2012;08:24:01;47;6822.14;6820.33;6820.11;6823.82
05/02/2012;08:25:01;54;6820.45;6807.13;6807.13;6820.45
05/02/2012;08:26:01;41;6806.74;6808.38;6805.11;6809.14
05/02/2012;08:27:01;38;6808.32;6810.3;6808.32;6810.3
05/02/2012;08:28:01;40;6810.46;6814.87;6810.46;6815.63
05/02/2012;08:29:01;40;6814.88;6810.97;6810.97;6814.88
05/02/2012;08:30:01;36;6810.56;6812.71;6809.97;6812.76
05/02/2012;08:31:01;47;6812.69;6811.86;6811.79;6815.87
05/02/2012;08:32:01;47;6812.02;6812.04;6806.45;6812.05
05/02/2012;08:33:01;45;6812.11;6818.94;6811.73;6820.35
05/02/2012;08:34:01;35;6818.67;6817.74;6817.43;6819.36
05/02/2012;08:35:01;32;6817.82;6817.65;6816.57;6817.82
05/02/2012;08:36:01;41;6817.58;6816.85;6816.66;6818.01
05/02/2012;08:37:01;33;6816.91;6819.66;6816.64;6820.55
05/02/2012;08:38:01;38;6819.69;6821.6;6819.61;6822.32
05/02/2012;08:39:01;37;6821.56;6822.48;6820.57;6822.61
05/02/2012;08:40:01;41;6822.49;6819.75;6819.6;6822.94
05/02/2012;08:41:01;42;6819.4;6815.48;6813.74;6819.4
05/02/2012;08:42:01;42;6815.49;6811.62;6811.62;6817.37
05/02/2012;08:43:01;47;6811.46;6815.08;6809.21;6815.08
05/02/2012;08:44:01;41;6815.38;6813.32;6812.89;6815.68
05/02/2012;08:45:01;42;6813.64;6813.4;6812.42;6814.71
05/02/2012;08:46:01;35;6813.26;6814.42;6813.22;6815.23
05/02/2012;08:47:01;30;6812.38;6811.47;6811.16;6812.38
05/02/2012;08:48:01;34;6811.43;6812.12;6810.99;6812.12
05/02/2012;08:49:01;45;6811.57;6813.82;6809.71;6813.88
05/02/2012;08:50:01;42;6813.93;6807.64;6807.55;6815.41
05/02/2012;08:51:01;45;6807.55;6806.29;6803.66;6808.19
05/02/2012;08:52:01;47;6806.31;6804.76;6803.44;6806.65
05/02/2012;08:53:01;45;6804.88;6805.96;6804.88;6806.81
05/02/2012;08:54:01;43;6806.06;6810.4;6806.06;6810.4
05/02/2012;08:55:01;35;6810.66;6809.94;6809.8;6810.86
05/02/2012;08:56:01;45;6810.05;6804.23;6803.67;6810.05
05/02/2012;08:57:01;39;6804.14;6806.51;6804.14;6807.35
05/02/2012;08:58:01;39;6806.71;6805.93;6805.46;6807.55
05/02/2012;08:59:01;33;6806.17;6806.69;6805.89;6806.74
05/02/2012;09:00:01;41;6806.81;6805.54;6805.54;6806.94
05/02/2012;09:01:01;47;6805.6;6813.83;6805.6;6813.98
05/02/2012;09:02:01;37;6813.74;6814.59;6813.7;6814.59
05/02/2012;09:03:01;31;6814.36;6814.25;6814;6814.62
05/02/2012;09:04:01;38;6814.26;6809.33;6809.2;6814.26
05/02/2012;09:05:01;32;6809.34;6811.32;6808.9;6811.32
05/02/2012;09:06:01;30;6811.42;6809.52;6809.4;6811.42
05/02/2012;09:07:01;34;6809.53;6811.45;6809.5;6812.2
05/02/2012;09:08:01;44;6811.55;6814;6811.55;6814.29
05/02/2012;09:09:01;38;6813.98;6809.85;6809.85;6814.26
05/02/2012;09:10:01;40;6809.83;6813.82;6809.69;6813.82
05/02/2012;09:11:01;43;6813.92;6815.42;6812.9;6815.5
05/02/2012;09:12:01;37;6815.4;6817.72;6814.1;6817.77
05/02/2012;09:13:01;47;6817.61;6821.37;6817.61;6823.39
05/02/2012;09:14:01;38;6820.34;6821.06;6819.78;6821.84
05/02/2012;09:15:01;37;6820.92;6820.31;6820.06;6821.05
05/02/2012;09:16:01;28;6820.33;6821.31;6820.33;6821.75
05/02/2012;09:17:01;33;6821.1;6817.5;6817.48;6821.72
05/02/2012;09:18:01;35;6817.48;6815.91;6815.91;6817.48
05/02/2012;09:19:01;24;6816.35;6818.38;6816.06;6818.48
05/02/2012;09:20:01;36;6817.44;6816.87;6816.72;6817.89
05/02/2012;09:21:01;47;6816.79;6814.51;6814.51;6816.79
05/02/2012;09:22:01;35;6814.35;6809.04;6808.95;6814.96
05/02/2012;09:23:01;44;6808.96;6803.75;6803.53;6809.06
05/02/2012;09:24:01;54;6803.76;6798.73;6793.77;6803.76
05/02/2012;09:25:01;36;6798.79;6796.61;6796.61;6799.46
05/02/2012;09:26:01;31;6796.71;6798.59;6796.71;6798.59
05/02/2012;09:27:01;46;6798.49;6797.98;6797.34;6798.49
05/02/2012;09:28:01;44;6797.96;6798.29;6796.05;6798.42
05/02/2012;09:29:01;35;6798.24;6797.36;6797.25;6799.51
05/02/2012;09:30:01;46;6797.39;6789.87;6787.76;6797.44
05/02/2012;09:31:01;51;6790.06;6793.69;6789.84;6793.78
05/02/2012;09:32:01;38;6793.58;6795.71;6793.58;6796.4
05/02/2012;09:33:01;33;6796.11;6794.75;6794.75;6796.97
05/02/2012;09:34:01;39;6794.48;6795.75;6793.78;6795.75
05/02/2012;09:35:01;27;6796;6796.42;6796;6798.41
05/02/2012;09:36:01;22;6796.44;6795.86;6795.73;6796.45
05/02/2012;09:37:01;34;6795.83;6795.24;6794.78;6797.85
05/02/2012;09:38:01;51;6795.44;6788.25;6783.67;6795.64
05/02/2012;09:39:01;48;6788.15;6783.02;6782.64;6788.31
05/02/2012;09:40:01;46;6783.09;6781.26;6779.37;6783.09
05/02/2012;09:41:01;49;6781.22;6781.9;6781.11;6784.21
05/02/2012;09:42:01;44;6782.54;6781.64;6780.48;6782.84
05/02/2012;09:43:01;48;6781.6;6780.62;6776.87;6782.33
05/02/2012;09:44:01;53;6779.48;6773.23;6772;6780.25
05/02/2012;09:45:01;47;6773.44;6774.79;6772.62;6775.67
05/02/2012;09:46:01;47;6774.75;6779.98;6774.75;6779.98
05/02/2012;09:47:01;32;6780.01;6779.86;6779.57;6780.22
05/02/2012;09:48:01;42;6779.97;6781.13;6779.9;6781.13
05/02/2012;09:49:01;37;6781.24;6782.87;6781.21;6782.87
05/02/2012;09:50:01;41;6782.54;6782.48;6781.69;6782.54
05/02/2012;09:51:01;33;6782.39;6779.28;6779.06;6782.39
05/02/2012;09:52:01;46;6779.39;6787.66;6778.91;6787.66
05/02/2012;09:53:01;48;6787.71;6790.61;6787.62;6790.61
05/02/2012;09:54:01;41;6790.57;6787.82;6787.78;6790.71
05/02/2012;09:55:01;33;6787.62;6788.19;6787.62;6788.41
05/02/2012;09:56:01;34;6788.24;6786.28;6785.72;6788.26
05/02/2012;09:57:01;27;6786.41;6788.83;6786.04;6788.83
05/02/2012;09:58:01;39;6789.13;6788.4;6788.14;6789.73
05/02/2012;09:59:01;42;6788.31;6783.62;6782.53;6788.58
05/02/2012;10:00:01;42;6783.59;6777.89;6777.89;6783.59
05/02/2012;10:01:01;31;6777.76;6776.82;6776.61;6777.81
05/02/2012;10:02:01;33;6777.22;6779.29;6777.22;6779.94
05/02/2012;10:03:01;37;6779.3;6779.32;6778.57;6779.81
05/02/2012;10:04:01;35;6779.37;6773.78;6773.43;6779.45
05/02/2012;10:05:01;37;6773.86;6776.76;6773.66;6777.11
05/02/2012;10:06:01;47;6776.69;6777.32;6776.42;6777.62
05/02/2012;10:07:01;37;6777.42;6778.3;6776.27;6778.3
05/02/2012;10:08:01;47;6778.45;6779.76;6778.45;6780.28
05/02/2012;10:09:01;39;6779.79;6781.91;6779.52;6781.91
05/02/2012;10:10:01;41;6781.86;6777.93;6777.69;6781.86
05/02/2012;10:11:01;39;6777.8;6777.73;6777.65;6779.03
05/02/2012;10:12:01;35;6777.78;6779.48;6777.74;6779.48
05/02/2012;10:13:01;47;6779.78;6782.31;6779.71;6782.76
05/02/2012;10:14:01;32;6782.5;6784.07;6782.31;6784.92
05/02/2012;10:15:01;34;6783.71;6784.98;6783.65;6785.32
05/02/2012;10:16:01;39;6785.01;6784.06;6784.06;6785.3
05/02/2012;10:17:01;42;6784.12;6784.65;6783.55;6784.68
05/02/2012;10:18:01;35;6784.67;6783.68;6783.66;6785.05
05/02/2012;10:19:01;27;6783.69;6785.42;6783.65;6786.52
05/02/2012;10:20:01;48;6785.2;6787.04;6785.2;6787.37
05/02/2012;10:21:01;43;6787.15;6787.91;6786.94;6788.12
05/02/2012;10:22:01;41;6788.11;6789.42;6788.11;6790.48
05/02/2012;10:23:01;46;6789.38;6793.03;6789.35;6793.94
05/02/2012;10:24:01;41;6792.76;6791.1;6789.96;6792.84
05/02/2012;10:25:01;40;6791.11;6792.1;6791.11;6792.71
05/02/2012;10:26:01;45;6792.09;6793.54;6792.09;6794.09
05/02/2012;10:27:01;52;6793.48;6790.48;6790.37;6793.61
05/02/2012;10:28:01;44;6790.35;6789.88;6789.07;6790.4
05/02/2012;10:29:01;46;6789.92;6790.36;6789.92;6791.98
05/02/2012;10:30:01;49;6790.39;6783.93;6783.14;6790.39
05/02/2012;10:31:01;36;6784.04;6788.08;6784.04;6788.56
05/02/2012;10:32:01;34;6788.03;6793.15;6787.93;6793.28
05/02/2012;10:33:01;33;6793.26;6791.28;6790.89;6793.26
05/02/2012;10:34:01;36;6791.25;6790.35;6790.16;6791.31
05/02/2012;10:35:01;34;6790.34;6791.3;6790.06;6791.34
05/02/2012;10:36:01;39;6791.31;6792.14;6791.26;6792.66
05/02/2012;10:37:01;34;6792.13;6789.92;6789.82;6792.33
05/02/2012;10:38:01;31;6790.2;6789.96;6789.7;6790.48
05/02/2012;10:39:01;31;6789.86;6790.35;6789.68;6790.7
05/02/2012;10:40:01;40;6790.26;6788.46;6788.46;6790.26
05/02/2012;10:41:01;31;6788.56;6788.45;6788.27;6789.16
05/02/2012;10:42:01;32;6788.34;6788.53;6788.13;6788.72
05/02/2012;10:43:01;30;6788.51;6786.24;6786.24;6788.73
05/02/2012;10:44:01;43;6786.13;6781.57;6780.77;6786.13
05/02/2012;10:45:01;35;6781.68;6782.07;6781.68;6782.5
05/02/2012;10:46:01;30;6781.85;6781.93;6781.72;6782.39
05/02/2012;10:47:01;30;6781.84;6780.78;6780.78;6781.94
05/02/2012;10:48:01;40;6780.82;6782.55;6780.75;6782.76
05/02/2012;10:49:01;32;6782.58;6781.97;6781.97;6782.84
05/02/2012;10:50:01;55;6781.77;6775.77;6774.46;6781.77
05/02/2012;10:51:01;49;6776.07;6778.65;6774.62;6778.7
05/02/2012;10:52:01;37;6778.76;6772.46;6772.46;6780.67
05/02/2012;10:53:01;58;6770.43;6761.1;6760.37;6770.43
05/02/2012;10:54:01;45;6761.47;6762.87;6760.01;6762.87
05/02/2012;10:55:01;49;6762.9;6761.89;6760.04;6762.99
05/02/2012;10:56:01;48;6759.87;6762.11;6759.44;6762.22
05/02/2012;10:57:01;38;6762.07;6758.78;6758.78;6762.51
05/02/2012;10:58:01;48;6756.75;6758.64;6754.73;6759.4
05/02/2012;10:59:01;42;6758.48;6763.29;6758.48;6763.64
05/02/2012;11:02:01;48;6763.68;6765.92;6763.52;6766.11
05/02/2012;11:03:01;33;6766.04;6769.82;6766.04;6770.48
05/02/2012;11:04:01;32;6768;6769.32;6767.3;6769.32
05/02/2012;11:05:01;36;6769.27;6763.8;6763.42;6769.31
05/02/2012;11:06:01;34;6763.98;6766.3;6763.98;6766.3
05/02/2012;11:07:01;29;6766.29;6767.7;6766.29;6767.85
05/02/2012;11:08:01;36;6767.49;6769.68;6766.07;6769.77
05/02/2012;11:09:01;31;6769.73;6771.11;6769.73;6771.27
05/02/2012;11:10:01;31;6771.06;6771.64;6770.99;6772.37
05/02/2012;11:11:01;40;6770.63;6767.07;6766.44;6770.63
05/02/2012;11:12:01;31;6767.25;6767.12;6766.4;6767.37
05/02/2012;11:13:01;23;6767.29;6766.52;6766.4;6767.85
05/02/2012;11:14:01;33;6766.49;6769.24;6766.26;6769.38
05/02/2012;11:15:01;25;6769.44;6768.35;6768.14;6769.51
05/02/2012;11:16:01;39;6768.37;6763.33;6762.39;6768.37
05/02/2012;11:17:01;32;6763.29;6762.97;6762.33;6763.34
05/02/2012;11:18:01;34;6763.14;6769.74;6763.14;6770.39
05/02/2012;11:19:01;35;6769.78;6772.33;6769.78;6772.45
05/02/2012;11:20:01;36;6772.3;6774.79;6770.75;6774.79
05/02/2012;11:21:01;25;6774.78;6774.53;6774.43;6775.12
05/02/2012;11:22:01;38;6774.49;6772.62;6771.88;6775.32
05/02/2012;11:23:01;28;6772.67;6770.89;6770.72;6772.71
05/02/2012;11:24:01;25;6771;6771.77;6771;6772.27
05/02/2012;11:25:01;36;6771.72;6774.6;6771.29;6774.6
05/02/2012;11:26:01;37;6774.76;6769.24;6769.24;6774.76
05/02/2012;11:27:01;41;6769.14;6770.38;6768.46;6770.51
05/02/2012;11:28:01;26;6770.25;6771.17;6770.17;6771.38
05/02/2012;11:29:01;26;6770.98;6770.63;6770.48;6771.39
05/02/2012;11:30:01;39;6770.69;6773.72;6770.55;6773.95
05/02/2012;11:31:01;35;6773.74;6774.13;6773.14;6774.13
05/02/2012;11:32:01;29;6774.16;6775.68;6774.16;6776.93
05/02/2012;11:33:01;20;6776.13;6776.59;6775.57;6776.59
05/02/2012;11:34:01;27;6776.73;6776.23;6775.98;6777.06
05/02/2012;11:35:01;21;6776.41;6776.78;6776.41;6776.92
05/02/2012;11:36:01;32;6775.91;6772.46;6772.46;6775.91
05/02/2012;11:37:01;30;6772.44;6773.36;6771.66;6773.36
05/02/2012;11:38:01;25;6773.45;6772.54;6772.54;6774.47
05/02/2012;11:39:01;34;6772.38;6771.38;6771.18;6772.38
05/02/2012;11:40:01;29;6771.4;6773.47;6771.2;6773.89
05/02/2012;11:41:01;24;6773.45;6766.81;6766.78;6773.48
05/02/2012;11:42:01;37;6766.89;6770.06;6766.89;6770.06
05/02/2012;11:43:01;23;6769.91;6770.2;6769.61;6770.25
05/02/2012;11:44:01;35;6769.41;6767.77;6765.33;6769.47
05/02/2012;11:45:01;24;6767.83;6768.82;6767.83;6769.42
05/02/2012;11:46:01;23;6768.66;6771.85;6768.62;6771.85
05/02/2012;11:47:01;33;6772.16;6774.25;6772.16;6774.34
05/02/2012;11:48:01;22;6774.18;6773.37;6773.28;6774.18
05/02/2012;11:49:01;22;6773.35;6773.1;6772.4;6773.35
05/02/2012;11:50:01;36;6773.15;6774.73;6773.1;6775.21
05/02/2012;11:51:01;26;6774.63;6774.04;6773.99;6775.25
05/02/2012;11:52:01;31;6774.09;6771.57;6771.33;6774.16
05/02/2012;11:53:01;30;6771.44;6770.45;6770.45;6771.49
05/02/2012;11:54:01;30;6770.66;6771.9;6769.56;6771.9
05/02/2012;11:55:01;23;6771.79;6770.27;6770.15;6771.81
05/02/2012;11:56:01;31;6770.42;6772.97;6770.42;6773
05/02/2012;11:57:01;29;6772.92;6769.06;6769.06;6772.92
05/02/2012;11:58:01;39;6768.97;6766.03;6765.76;6768.97
05/02/2012;11:59:01;30;6765.94;6768.61;6765.94;6768.61
05/02/2012;12:00:01;34;6768.66;6770.73;6768.34;6770.73
05/02/2012;12:01:01;24;6770.63;6767.58;6767.57;6770.71
05/02/2012;12:02:01;32;6767.46;6768.45;6766.4;6768.45
05/02/2012;12:03:01;31;6768.91;6767.19;6767.19;6769.82
05/02/2012;12:04:01;36;6766.96;6763.07;6763.01;6766.96
05/02/2012;12:05:01;31;6763.09;6767.76;6763.09;6767.88
05/02/2012;12:06:01;23;6767.59;6768.96;6767.59;6769.36
05/02/2012;12:07:01;41;6768.89;6763.92;6762.79;6769.28
05/02/2012;12:08:01;41;6763.81;6766.45;6762.33;6767.8
05/02/2012;12:09:01;28;6766.46;6768.51;6766.15;6769.41
05/02/2012;12:10:01;33;6768.4;6760.51;6760.51;6768.4
05/02/2012;12:11:01;45;6760.33;6763.79;6759.36;6763.79
05/02/2012;12:12:01;24;6763.57;6763.56;6763.56;6764.13
05/02/2012;12:13:01;35;6763.78;6766.04;6763.78;6767.51
05/02/2012;12:14:01;40;6766.06;6769.22;6766.06;6769.53
05/02/2012;12:15:01;45;6767.19;6742.1;6740.64;6767.19
05/02/2012;12:16:01;59;6741.08;6728.58;6727.92;6741.08
05/02/2012;12:17:01;56;6728.47;6729.94;6722.71;6731.71
05/02/2012;12:18:01;56;6729.91;6716.65;6716.52;6729.91
05/02/2012;12:19:01;58;6716.77;6722.29;6712.38;6722.29
05/02/2012;12:20:01;52;6722.25;6715.33;6714.14;6722.25
05/02/2012;12:21:01;54;6715.35;6712.61;6709.46;6715.56
05/02/2012;12:22:01;50;6712.46;6711.55;6711.55;6713.75
05/02/2012;12:23:01;51;6711.05;6717.71;6709.71;6717.75
05/02/2012;12:24:01;50;6717.77;6714.98;6711.85;6717.77
05/02/2012;12:25:01;43;6714.77;6716.41;6713.97;6717.07
05/02/2012;12:26:01;56;6716.45;6715.33;6713.07;6716.45
05/02/2012;12:27:01;45;6715.64;6722.99;6715.64;6723.04
05/02/2012;12:28:01;45;6723.54;6723.9;6722.53;6723.9
05/02/2012;12:29:01;46;6724.13;6727.62;6724.05;6727.62
05/02/2012;12:30:01;47;6727.92;6725.84;6724.87;6728.04
05/02/2012;12:31:01;47;6725.96;6726.58;6725.96;6729.82
05/02/2012;12:32:01;42;6726.53;6727.38;6726.5;6727.43
05/02/2012;12:33:01;49;6727.22;6730.15;6726.72;6732.56
05/02/2012;12:34:01;32;6729.86;6729.48;6729.42;6729.98
05/02/2012;12:35:01;47;6729.51;6731.41;6729.51;6734.16
05/02/2012;12:36:01;31;6731.23;6734.18;6731.23;6734.53
05/02/2012;12:37:01;45;6734.14;6729.9;6729.77;6734.77
05/02/2012;12:38:01;48;6729.72;6727.12;6726.06;6729.72
05/02/2012;12:39:01;34;6727.07;6729.82;6727.07;6730.96
05/02/2012;12:40:01;27;6729.76;6730.06;6729.01;6730.06
05/02/2012;12:41:01;35;6729.89;6733.3;6729.83;6733.43
05/02/2012;12:42:01;45;6733.44;6733.28;6733.27;6734.49
05/02/2012;12:43:01;34;6733.3;6731.57;6731.46;6733.51
05/02/2012;12:44:01;33;6731.59;6731.56;6730.51;6731.59
05/02/2012;12:45:01;36;6731.4;6729.08;6728.06;6731.4
05/02/2012;12:46:01;29;6729.09;6729.09;6729.09;6730.88
05/02/2012;12:47:01;36;6728.86;6726.87;6726.84;6728.91
05/02/2012;12:48:01;43;6726.98;6724.24;6724.24;6726.98
05/02/2012;12:49:01;37;6724.17;6724.54;6723.61;6724.54
05/02/2012;12:50:01;40;6724.43;6724.56;6723.36;6724.56
05/02/2012;12:51:01;42;6724.53;6726.32;6724.53;6726.74
05/02/2012;12:52:01;40;6726.31;6725.46;6725.14;6726.54
05/02/2012;12:53:01;38;6725.21;6724.1;6723.21;6725.34
05/02/2012;12:54:01;45;6724.13;6721.45;6721.45;6725.59
05/02/2012;12:55:01;43;6721.48;6718.34;6718.12;6721.48
05/02/2012;12:56:01;35;6718.48;6717.13;6717.13;6718.74
05/02/2012;12:57:01;45;6717.22;6718.36;6717.22;6720.24
05/02/2012;12:58:01;34;6718.35;6718.27;6716.95;6718.35
05/02/2012;12:59:01;37;6718.28;6719.68;6718.2;6719.68
05/02/2012;13:00:01;42;6719.9;6719.28;6718.86;6719.9
05/02/2012;13:01:01;34;6719.25;6717.65;6717.07;6721.28
05/02/2012;13:02:01;38;6717.76;6719.13;6717.55;6719.31
05/02/2012;13:03:01;35;6719.18;6716.63;6716.63;6719.31
05/02/2012;13:04:01;45;6716.09;6709.15;6708.42;6716.13
05/02/2012;13:05:01;43;6709.27;6709.81;6708.8;6709.81
05/02/2012;13:06:01;42;6709.75;6711.06;6709.75;6711.26
05/02/2012;13:07:01;38;6711.13;6710.4;6710.24;6712.22
05/02/2012;13:08:01;37;6710.29;6711.35;6710.05;6711.72
05/02/2012;13:09:01;45;6711.3;6718.94;6711.27;6718.95
05/02/2012;13:10:01;45;6718.86;6720.32;6718.75;6721.43
05/02/2012;13:11:01;37;6720.28;6719.71;6718.32;6720.28
05/02/2012;13:12:01;36;6720.05;6721.9;6719.95;6722.55
