DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
04/17/2012;07:20:01;493;6650.14;6649.27;6641.24;6657.78
04/17/2012;07:30:01;485;6650;6642.55;6637.72;6650.99
04/17/2012;07:40:01;437;6642.54;6657.67;6642.54;6658.26
04/17/2012;07:50:01;439;6657.83;6661.93;6656.35;6667.09
04/17/2012;08:00:01;402;6661.98;6661.51;6657.08;6664.65
04/17/2012;08:10:01;384;6661.6;6659.69;6653.33;6661.6
04/17/2012;08:20:01;447;6659.43;6663.72;6654.5;6663.99
04/17/2012;08:30:01;423;6663.99;6688.71;6660.95;6688.82
04/17/2012;08:40:01;410;6690.72;6691.69;6685.97;6695.16
04/17/2012;08:50:01;410;6691.63;6690.28;6683.99;6695.37
04/17/2012;09:00:01;349;6690.13;6701.79;6690.12;6709.78
04/17/2012;09:10:01;394;6701.69;6697.2;6693.35;6702.82
04/17/2012;09:20:01;385;6697.01;6695.66;6689.46;6698.54
04/17/2012;09:30:01;404;6696.08;6702.8;6695.56;6705.12
04/17/2012;09:40:01;416;6702.81;6709.32;6700.54;6711.47
04/17/2012;09:50:01;427;6708.88;6696.49;6693.26;6710.13
04/17/2012;10:00:01;399;6696.47;6692.08;6686.61;6697.15
04/17/2012;10:10:01;394;6692.34;6694.25;6691.72;6698.04
04/17/2012;10:20:01;329;6694.3;6697.12;6691.56;6697.32
04/17/2012;10:30:01;334;6697.19;6699.97;6697.19;6705.51
04/17/2012;10:40:01;355;6699.78;6705.4;6699.38;6714.39
04/17/2012;10:50:01;322;6705.25;6702.09;6700.12;6705.25
04/17/2012;11:00:01;280;6702.08;6707.67;6699.83;6708.56
04/17/2012;11:10:01;319;6707.61;6710.13;6702.59;6711.81
04/17/2012;11:20:01;346;6710.24;6711.59;6706.77;6716.65
04/17/2012;11:30:01;292;6711.62;6705.95;6705.32;6713.72
04/17/2012;11:40:01;297;6705.23;6702.37;6698.76;6705.23
04/17/2012;11:50:01;362;6702.4;6692.56;6688.63;6702.57
04/17/2012;12:00:01;282;6692.71;6693.42;6692.25;6696
04/17/2012;12:10:01;288;6693.51;6694.88;6693.29;6697.24
04/17/2012;12:20:01;316;6694.64;6704.94;6694.6;6706.68
04/17/2012;12:30:01;281;6705.13;6705.33;6691.41;6706.6
04/17/2012;12:40:01;319;6705.39;6709.86;6704.03;6711.65
04/17/2012;12:50:01;354;6709.78;6710.33;6708.54;6712.78
04/17/2012;13:00:01;384;6710.36;6724.72;6710.36;6731.4
04/17/2012;13:10:01;344;6725.13;6717.11;6715.47;6727.67
04/17/2012;13:20:01;334;6717.28;6721.12;6717.26;6726.82
04/17/2012;13:30:01;239;6721.32;6733.57;6721.32;6736.91
04/17/2012;13:40:01;101;6732.5;6726.95;6723.11;6732.5
04/17/2012;13:50:01;111;6726.59;6724.06;6719.34;6730.12
04/17/2012;14:00:01;162;6722.04;6717.73;6702.6;6722.04
04/17/2012;14:10:01;253;6717.64;6737.43;6715.18;6738.96
04/17/2012;14:20:01;320;6737.22;6739.33;6735.16;6741.93
04/17/2012;14:30:01;222;6739.5;6732.75;6731.75;6745.09
04/17/2012;14:40:01;127;6732.69;6748.82;6731.16;6754.03
04/17/2012;14:50:01;139;6748.73;6758.51;6746.77;6758.51
04/17/2012;15:00:01;224;6760.54;6786.43;6760.54;6796.64
04/17/2012;15:10:01;289;6786.35;6794.34;6782.28;6794.45
04/17/2012;15:20:01;329;6794.27;6796.64;6789.36;6799.6
04/17/2012;15:30:01;11;6796.26;6800.38;6796.26;6800.38
04/18/2012;07:00:01;506;6780.49;6781.62;6766.82;6781.62
04/18/2012;07:10:01;504;6782.5;6774.52;6770.32;6789.52
04/18/2012;07:20:01;489;6774.57;6760.45;6758.51;6781.47
04/18/2012;07:30:01;460;6760.35;6772.16;6757.71;6778.6
04/18/2012;07:40:01;489;6772.21;6798.45;6772.15;6799.75
04/18/2012;07:50:01;426;6798.48;6798.01;6792.46;6802.35
04/18/2012;08:00:01;474;6798.08;6792.19;6789.7;6812.84
04/18/2012;08:10:01;450;6792.3;6791.57;6786.26;6798.74
04/18/2012;08:20:01;419;6791.81;6788.31;6783.91;6796.72
04/18/2012;08:30:01;445;6789.48;6784.94;6779.4;6796.51
04/18/2012;08:40:01;452;6785.12;6770.84;6766.15;6786.08
04/18/2012;08:50:01;428;6770.89;6757.32;6757.27;6776.55
04/18/2012;09:00:01;441;6756.55;6762.51;6752.22;6765.23
04/18/2012;09:10:01;460;6762.71;6776.27;6758.51;6777.46
04/18/2012;09:20:01;412;6776.36;6776.51;6766.36;6776.51
04/18/2012;09:30:01;371;6776.39;6772.33;6761.61;6778.79
04/18/2012;09:40:01;351;6772.23;6772.28;6764.5;6782.44
04/18/2012;09:50:01;326;6772.83;6778;6769.42;6778.56
04/18/2012;10:00:01;313;6778.14;6764.46;6764.28;6779.18
04/18/2012;10:10:01;300;6764.39;6760.53;6760.53;6769.96
04/18/2012;10:20:01;303;6760.46;6755.71;6753.62;6764.98
04/18/2012;10:30:01;302;6755.78;6752.35;6751.4;6764.28
04/18/2012;10:40:01;374;6752.46;6749.8;6743.79;6754.93
04/18/2012;10:50:01;323;6749.79;6745.94;6743.87;6750.2
04/18/2012;11:00:01;300;6746.09;6742.92;6739.44;6753.84
04/18/2012;11:10:01;290;6742.89;6744.27;6740.72;6747.2
04/18/2012;11:20:01;385;6744.58;6740.94;6732.16;6745.76
04/18/2012;11:30:01;333;6740.53;6730.95;6730.8;6740.53
04/18/2012;11:40:01;358;6730.86;6733.26;6720.68;6735.99
04/18/2012;11:50:01;329;6733.3;6739.19;6733.16;6741.74
04/18/2012;12:00:01;318;6739.13;6741.4;6731.32;6742.81
04/18/2012;12:10:01;297;6741.62;6750.12;6741.62;6751.66
04/18/2012;12:20:01;303;6750.04;6740.57;6740.57;6751.62
04/18/2012;12:30:01;341;6740.51;6745.25;6732.98;6746.32
04/18/2012;12:40:01;403;6745.32;6722.44;6718.14;6745.32
04/18/2012;12:50:01;403;6722.49;6733.84;6718.65;6736.63
04/18/2012;13:00:01;359;6732.61;6731.46;6729.16;6739.31
04/18/2012;13:10:01;345;6731.47;6738.12;6731.47;6742.51
04/18/2012;13:20:01;333;6738.21;6741.07;6736.56;6744.62
04/18/2012;13:30:01;413;6741.1;6756.3;6732.06;6756.3
04/18/2012;13:40:01;360;6756.33;6756.28;6748.47;6761.63
04/18/2012;13:50:01;347;6756.39;6759.22;6750.6;6764.71
04/18/2012;14:00:01;358;6759.45;6757.6;6749.45;6762.6
04/18/2012;14:10:01;350;6758.24;6760.16;6747.06;6764.65
04/18/2012;14:20:01;356;6760.88;6751.15;6747.15;6763.01
04/18/2012;14:30:01;386;6750.63;6769.07;6744.87;6769.89
04/18/2012;14:40:01;410;6769.12;6776.25;6764.15;6780.7
04/18/2012;14:50:01;379;6776.15;6770.84;6770.2;6777.48
04/18/2012;15:00:01;408;6770.86;6759.33;6757.21;6777.41
04/18/2012;15:10:01;448;6759.05;6745.62;6740.25;6759.52
04/18/2012;15:20:01;495;6746.38;6734.25;6732.65;6746.63
04/18/2012;15:30:01;23;6734.49;6732.03;6731.25;6734.84
